id,target
103216,0
103217,1
103218,1
103219,0
103220,1
103221,1
103222,1
103223,0
103224,0
103225,1
103226,0
103227,0
103228,1
103229,0
103230,0
103231,1
103232,0
103233,0
103234,1
103235,0
103236,1
103237,0
103238,0
103239,0
103240,1
103241,0
103242,1
103243,1
103244,0
103245,0
103246,0
103247,0
103248,1
103249,0
103250,0
103251,1
103252,0
103253,1
103254,0
103255,1
103256,1
103257,1
103258,0
103259,0
103260,1
103261,0
103262,0
103263,1
103264,0
103265,1
103266,1
103267,1
103268,0
103269,0
103270,0
103271,0
103272,1
103273,0
103274,1
103275,0
103276,0
103277,0
103278,1
103279,0
103280,1
103281,0
103282,0
103283,0
103284,0
103285,0
103286,1
103287,1
103288,1
103289,0
103290,0
103291,1
103292,1
103293,1
103294,1
103295,1
103296,1
103297,1
103298,0
103299,0
103300,1
103301,0
103302,0
103303,1
103304,0
103305,1
103306,1
103307,0
103308,1
103309,1
103310,0
103311,1
103312,0
103313,1
103314,0
103315,1
103316,0
103317,1
103318,0
103319,1
103320,1
103321,1
103322,0
103323,1
103324,0
103325,1
103326,0
103327,1
103328,1
103329,1
103330,0
103331,0
103332,0
103333,1
103334,1
103335,1
103336,1
103337,0
103338,0
103339,0
103340,1
103341,0
103342,1
103343,1
103344,0
103345,1
103346,0
103347,0
103348,0
103349,0
103350,1
103351,1
103352,0
103353,1
103354,1
103355,1
103356,0
103357,0
103358,1
103359,1
103360,0
103361,1
103362,0
103363,0
103364,1
103365,0
103366,1
103367,0
103368,1
103369,1
103370,0
103371,0
103372,1
103373,1
103374,1
103375,0
103376,0
103377,0
103378,0
103379,0
103380,1
103381,0
103382,1
103383,1
103384,0
103385,1
103386,1
103387,0
103388,1
103389,1
103390,1
103391,1
103392,1
103393,0
103394,1
103395,1
103396,1
103397,0
103398,1
103399,1
103400,0
103401,1
103402,1
103403,1
103404,0
103405,0
103406,0
103407,0
103408,1
103409,0
103410,1
103411,1
103412,1
103413,1
103414,1
103415,0
103416,1
103417,1
103418,1
103419,0
103420,1
103421,0
103422,1
103423,0
103424,0
103425,1
103426,1
103427,0
103428,0
103429,1
103430,1
103431,0
103432,0
103433,0
103434,1
103435,1
103436,0
103437,1
103438,1
103439,0
103440,0
103441,0
103442,1
103443,1
103444,0
103445,0
103446,0
103447,1
103448,0
103449,1
103450,1
103451,1
103452,1
103453,0
103454,1
103455,0
103456,0
103457,0
103458,0
103459,1
103460,1
103461,1
103462,0
103463,1
103464,1
103465,0
103466,0
103467,0
103468,0
103469,1
103470,0
103471,0
103472,0
103473,1
103474,1
103475,0
103476,1
103477,0
103478,0
103479,0
103480,0
103481,0
103482,1
103483,0
103484,0
103485,0
103486,1
103487,0
103488,1
103489,1
103490,1
103491,0
103492,1
103493,0
103494,0
103495,1
103496,0
103497,0
103498,0
103499,1
103500,0
103501,0
103502,0
103503,0
103504,0
103505,0
103506,1
103507,0
103508,0
103509,1
103510,0
103511,1
103512,1
103513,0
103514,1
103515,0
103516,0
103517,1
103518,1
103519,0
103520,0
103521,1
103522,1
103523,0
103524,1
103525,1
103526,0
103527,0
103528,0
103529,1
103530,1
103531,1
103532,0
103533,0
103534,0
103535,1
103536,0
103537,0
103538,1
103539,1
103540,1
103541,1
103542,1
103543,0
103544,0
103545,0
103546,0
103547,1
103548,0
103549,0
103550,1
103551,1
103552,1
103553,1
103554,1
103555,1
103556,1
103557,1
103558,0
103559,0
103560,1
103561,0
103562,1
103563,1
103564,1
103565,1
103566,0
103567,0
103568,1
103569,0
103570,0
103571,0
103572,0
103573,1
103574,1
103575,0
103576,0
103577,0
103578,0
103579,1
103580,0
103581,1
103582,0
103583,1
103584,1
103585,0
103586,0
103587,1
103588,0
103589,0
103590,1
103591,1
103592,1
103593,1
103594,1
103595,1
103596,0
103597,0
103598,0
103599,0
103600,1
103601,1
103602,0
103603,0
103604,1
103605,1
103606,1
103607,0
103608,0
103609,1
103610,0
103611,1
103612,1
103613,0
103614,1
103615,1
103616,1
103617,0
103618,0
103619,0
103620,1
103621,0
103622,1
103623,0
103624,0
103625,1
103626,0
103627,1
103628,0
103629,1
103630,1
103631,0
103632,0
103633,1
103634,0
103635,0
103636,1
103637,0
103638,1
103639,0
103640,0
103641,1
103642,1
103643,0
103644,0
103645,1
103646,0
103647,0
103648,0
103649,1
103650,0
103651,0
103652,0
103653,1
103654,0
103655,0
103656,1
103657,0
103658,1
103659,0
103660,0
103661,0
103662,0
103663,1
103664,1
103665,1
103666,0
103667,0
103668,1
103669,0
103670,0
103671,1
103672,0
103673,1
103674,0
103675,1
103676,0
103677,0
103678,0
103679,1
103680,0
103681,0
103682,0
103683,0
103684,1
103685,0
103686,0
103687,1
103688,1
103689,0
103690,0
103691,0
103692,0
103693,0
103694,0
103695,0
103696,1
103697,0
103698,1
103699,1
103700,1
103701,1
103702,1
103703,1
103704,0
103705,1
103706,1
103707,0
103708,0
103709,0
103710,1
103711,1
103712,0
103713,0
103714,0
103715,1
103716,1
103717,0
103718,1
103719,0
103720,1
103721,1
103722,1
103723,1
103724,1
103725,0
103726,1
103727,1
103728,0
103729,1
103730,1
103731,1
103732,0
103733,1
103734,0
103735,0
103736,1
103737,1
103738,0
103739,1
103740,1
103741,1
103742,0
103743,1
103744,0
103745,0
103746,1
103747,0
103748,0
103749,0
103750,0
103751,0
103752,1
103753,1
103754,0
103755,1
103756,0
103757,0
103758,0
103759,1
103760,0
103761,0
103762,1
103763,0
103764,1
103765,1
103766,0
103767,1
103768,0
103769,1
103770,1
103771,0
103772,0
103773,1
103774,1
103775,1
103776,1
103777,0
103778,1
103779,1
103780,0
103781,0
103782,1
103783,0
103784,1
103785,1
103786,0
103787,0
103788,0
103789,0
103790,0
103791,1
103792,1
103793,1
103794,0
103795,0
103796,1
103797,0
103798,1
103799,1
103800,1
103801,0
103802,1
103803,1
103804,0
103805,0
103806,0
103807,0
103808,0
103809,1
103810,0
103811,0
103812,0
103813,1
103814,1
103815,1
103816,1
103817,0
103818,1
103819,0
103820,0
103821,1
103822,1
103823,1
103824,0
103825,1
103826,1
103827,1
103828,1
103829,0
103830,0
103831,1
103832,1
103833,0
103834,0
103835,1
103836,1
103837,1
103838,1
103839,1
103840,1
103841,1
103842,1
103843,0
103844,0
103845,0
103846,0
103847,0
103848,1
103849,1
103850,1
103851,0
103852,1
103853,0
103854,0
103855,0
103856,1
103857,0
103858,0
103859,0
103860,1
103861,0
103862,0
103863,1
103864,1
103865,0
103866,0
103867,1
103868,0
103869,1
103870,0
103871,1
103872,0
103873,0
103874,0
103875,1
103876,1
103877,1
103878,0
103879,0
103880,0
103881,0
103882,0
103883,1
103884,0
103885,1
103886,1
103887,1
103888,0
103889,0
103890,0
103891,1
103892,0
103893,0
103894,1
103895,1
103896,1
103897,0
103898,0
103899,1
103900,0
103901,0
103902,0
103903,1
103904,1
103905,0
103906,1
103907,1
103908,0
103909,0
103910,0
103911,1
103912,1
103913,1
103914,0
103915,0
103916,0
103917,1
103918,0
103919,1
103920,0
103921,0
103922,0
103923,0
103924,0
103925,1
103926,1
103927,1
103928,0
103929,0
103930,0
103931,1
103932,0
103933,0
103934,1
103935,1
103936,0
103937,0
103938,1
103939,0
103940,1
103941,1
103942,0
103943,0
103944,1
103945,0
103946,1
103947,1
103948,0
103949,0
103950,0
103951,1
103952,1
103953,1
103954,1
103955,1
103956,0
103957,0
103958,1
103959,1
103960,0
103961,0
103962,1
103963,0
103964,1
103965,0
103966,1
103967,1
103968,1
103969,1
103970,0
103971,1
103972,0
103973,1
103974,1
103975,1
103976,1
103977,1
103978,1
103979,0
103980,1
103981,1
103982,0
103983,1
103984,0
103985,1
103986,1
103987,1
103988,0
103989,1
103990,0
103991,1
103992,0
103993,1
103994,0
103995,1
103996,0
103997,1
103998,1
103999,0
104000,0
104001,0
104002,0
104003,1
104004,0
104005,1
104006,0
104007,0
104008,0
104009,0
104010,0
104011,0
104012,1
104013,1
104014,0
104015,0
104016,1
104017,1
104018,1
104019,1
104020,0
104021,1
104022,0
104023,0
104024,1
104025,0
104026,0
104027,0
104028,1
104029,0
104030,0
104031,0
104032,1
104033,0
104034,0
104035,1
104036,0
104037,1
104038,1
104039,0
104040,0
104041,1
104042,0
104043,1
104044,1
104045,1
104046,0
104047,1
104048,0
104049,1
104050,1
104051,0
104052,0
104053,1
104054,0
104055,0
104056,1
104057,0
104058,0
104059,1
104060,1
104061,0
104062,1
104063,1
104064,1
104065,1
104066,1
104067,1
104068,1
104069,1
104070,1
104071,1
104072,0
104073,1
104074,0
104075,1
104076,1
104077,0
104078,0
104079,1
104080,1
104081,0
104082,1
104083,0
104084,0
104085,1
104086,0
104087,1
104088,1
104089,0
104090,1
104091,0
104092,0
104093,1
104094,0
104095,0
104096,0
104097,0
104098,0
104099,0
104100,0
104101,1
104102,0
104103,0
104104,0
104105,1
104106,0
104107,0
104108,1
104109,0
104110,1
104111,1
104112,0
104113,1
104114,1
104115,1
104116,0
104117,0
104118,0
104119,0
104120,0
104121,0
104122,1
104123,1
104124,1
104125,1
104126,1
104127,0
104128,0
104129,1
104130,0
104131,0
104132,0
104133,0
104134,1
104135,1
104136,0
104137,0
104138,0
104139,0
104140,0
104141,1
104142,1
104143,0
104144,1
104145,0
104146,1
104147,1
104148,1
104149,0
104150,1
104151,1
104152,0
104153,1
104154,1
104155,0
104156,0
104157,0
104158,0
104159,1
104160,1
104161,1
104162,1
104163,1
104164,1
104165,0
104166,0
104167,0
104168,1
104169,0
104170,0
104171,1
104172,1
104173,0
104174,1
104175,0
104176,1
104177,0
104178,0
104179,0
104180,1
104181,0
104182,0
104183,1
104184,0
104185,0
104186,0
104187,1
104188,0
104189,0
104190,1
104191,1
104192,1
104193,0
104194,1
104195,1
104196,0
104197,0
104198,0
104199,0
104200,0
104201,0
104202,1
104203,1
104204,1
104205,0
104206,1
104207,0
104208,0
104209,1
104210,1
104211,1
104212,0
104213,1
104214,0
104215,1
104216,0
104217,1
104218,1
104219,1
104220,0
104221,1
104222,1
104223,1
104224,0
104225,1
104226,1
104227,0
104228,1
104229,1
104230,0
104231,1
104232,1
104233,0
104234,1
104235,0
104236,1
104237,0
104238,1
104239,0
104240,1
104241,1
104242,0
104243,1
104244,1
104245,1
104246,1
104247,0
104248,1
104249,1
104250,0
104251,1
104252,1
104253,1
104254,1
104255,0
104256,0
104257,1
104258,1
104259,1
104260,0
104261,0
104262,0
104263,1
104264,0
104265,0
104266,0
104267,0
104268,1
104269,1
104270,1
104271,0
104272,0
104273,0
104274,1
104275,0
104276,0
104277,0
104278,1
104279,0
104280,0
104281,1
104282,0
104283,0
104284,0
104285,0
104286,0
104287,1
104288,0
104289,0
104290,1
104291,1
104292,0
104293,0
104294,0
104295,0
104296,0
104297,1
104298,1
104299,0
104300,0
104301,1
104302,1
104303,1
104304,1
104305,1
104306,1
104307,1
104308,0
104309,0
104310,0
104311,0
104312,0
104313,0
104314,0
104315,0
104316,0
104317,1
104318,0
104319,1
104320,0
104321,1
104322,1
104323,0
104324,0
104325,0
104326,1
104327,0
104328,1
104329,1
104330,1
104331,1
104332,1
104333,1
104334,0
104335,1
104336,0
104337,1
104338,0
104339,1
104340,0
104341,1
104342,1
104343,1
104344,0
104345,0
104346,1
104347,0
104348,0
104349,1
104350,0
104351,1
104352,0
104353,0
104354,0
104355,0
104356,0
104357,0
104358,0
104359,0
104360,1
104361,0
104362,0
104363,1
104364,1
104365,0
104366,0
104367,1
104368,0
104369,1
104370,1
104371,1
104372,0
104373,0
104374,0
104375,1
104376,0
104377,1
104378,1
104379,0
104380,1
104381,1
104382,0
104383,1
104384,0
104385,0
104386,1
104387,0
104388,1
104389,1
104390,0
104391,1
104392,1
104393,1
104394,0
104395,1
104396,0
104397,0
104398,0
104399,0
104400,0
104401,0
104402,0
104403,0
104404,0
104405,1
104406,1
104407,1
104408,0
104409,0
104410,0
104411,0
104412,1
104413,0
104414,1
104415,0
104416,1
104417,1
104418,1
104419,1
104420,0
104421,1
104422,0
104423,1
104424,1
104425,1
104426,1
104427,0
104428,0
104429,0
104430,0
104431,1
104432,1
104433,0
104434,1
104435,1
104436,0
104437,1
104438,0
104439,0
104440,1
104441,1
104442,1
104443,1
104444,0
104445,0
104446,1
104447,1
104448,1
104449,0
104450,1
104451,1
104452,1
104453,1
104454,1
104455,0
104456,0
104457,1
104458,0
104459,0
104460,0
104461,0
104462,1
104463,0
104464,0
104465,0
104466,0
104467,1
104468,0
104469,0
104470,0
104471,0
104472,0
104473,0
104474,0
104475,0
104476,0
104477,0
104478,1
104479,1
104480,0
104481,1
104482,0
104483,0
104484,1
104485,1
104486,0
104487,0
104488,0
104489,1
104490,0
104491,0
104492,1
104493,1
104494,1
104495,1
104496,0
104497,1
104498,0
104499,0
104500,1
104501,1
104502,0
104503,0
104504,1
104505,1
104506,0
104507,0
104508,1
104509,1
104510,0
104511,1
104512,1
104513,0
104514,1
104515,1
104516,1
104517,1
104518,1
104519,0
104520,1
104521,1
104522,1
104523,1
104524,1
104525,0
104526,0
104527,0
104528,1
104529,0
104530,1
104531,1
104532,1
104533,1
104534,0
104535,0
104536,0
104537,0
104538,1
104539,1
104540,1
104541,0
104542,1
104543,1
104544,1
104545,0
104546,0
104547,0
104548,0
104549,1
104550,1
104551,1
104552,1
104553,0
104554,0
104555,1
104556,1
104557,1
104558,1
104559,0
104560,1
104561,1
104562,1
104563,0
104564,0
104565,1
104566,0
104567,1
104568,0
104569,1
104570,0
104571,0
104572,1
104573,1
104574,0
104575,1
104576,1
104577,1
104578,1
104579,1
104580,1
104581,0
104582,1
104583,1
104584,0
104585,0
104586,0
104587,0
104588,0
104589,1
104590,1
104591,0
104592,0
104593,0
104594,0
104595,1
104596,1
104597,1
104598,1
104599,0
104600,0
104601,0
104602,1
104603,1
104604,0
104605,1
104606,1
104607,0
104608,0
104609,0
104610,1
104611,1
104612,1
104613,1
104614,1
104615,0
104616,1
104617,0
104618,1
104619,1
104620,0
104621,0
104622,1
104623,0
104624,1
104625,1
104626,0
104627,0
104628,0
104629,1
104630,1
104631,1
104632,0
104633,1
104634,0
104635,0
104636,0
104637,0
104638,0
104639,1
104640,1
104641,0
104642,0
104643,1
104644,0
104645,0
104646,1
104647,1
104648,0
104649,1
104650,1
104651,0
104652,1
104653,0
104654,1
104655,0
104656,0
104657,1
104658,0
104659,1
104660,1
104661,1
104662,1
104663,1
104664,1
104665,1
104666,1
104667,1
104668,1
104669,0
104670,1
104671,0
104672,1
104673,0
104674,0
104675,0
104676,0
104677,1
104678,1
104679,0
104680,1
104681,0
104682,0
104683,0
104684,0
104685,1
104686,1
104687,1
104688,0
104689,1
104690,1
104691,0
104692,1
104693,0
104694,0
104695,1
104696,0
104697,1
104698,1
104699,1
104700,0
104701,1
104702,0
104703,0
104704,0
104705,0
104706,1
104707,0
104708,0
104709,1
104710,1
104711,1
104712,1
104713,1
104714,1
104715,0
104716,1
104717,0
104718,1
104719,1
104720,0
104721,1
104722,1
104723,0
104724,1
104725,1
104726,1
104727,1
104728,1
104729,1
104730,1
104731,1
104732,1
104733,1
104734,0
104735,0
104736,1
104737,1
104738,1
104739,0
104740,0
104741,0
104742,0
104743,0
104744,1
104745,0
104746,0
104747,0
104748,0
104749,1
104750,1
104751,1
104752,0
104753,0
104754,1
104755,0
104756,0
104757,1
104758,1
104759,1
104760,0
104761,1
104762,0
104763,0
104764,0
104765,1
104766,1
104767,0
104768,0
104769,0
104770,1
104771,0
104772,1
104773,0
104774,1
104775,0
104776,0
104777,0
104778,0
104779,1
104780,0
104781,0
104782,0
104783,0
104784,1
104785,0
104786,0
104787,0
104788,0
104789,0
104790,0
104791,0
104792,1
104793,1
104794,0
104795,1
104796,1
104797,0
104798,1
104799,0
104800,0
104801,1
104802,1
104803,0
104804,0
104805,1
104806,0
104807,1
104808,1
104809,1
104810,1
104811,1
104812,0
104813,1
104814,1
104815,1
104816,1
104817,1
104818,1
104819,1
104820,0
104821,1
104822,0
104823,1
104824,1
104825,1
104826,0
104827,0
104828,0
104829,1
104830,0
104831,1
104832,1
104833,0
104834,0
104835,1
104836,0
104837,0
104838,1
104839,0
104840,1
104841,1
104842,0
104843,0
104844,0
104845,1
104846,0
104847,0
104848,0
104849,0
104850,0
104851,0
104852,1
104853,0
104854,1
104855,0
104856,1
104857,0
104858,1
104859,0
104860,0
104861,1
104862,0
104863,0
104864,0
104865,1
104866,1
104867,1
104868,0
104869,0
104870,1
104871,1
104872,0
104873,0
104874,0
104875,1
104876,0
104877,0
104878,0
104879,0
104880,1
104881,1
104882,0
104883,1
104884,0
104885,0
104886,0
104887,0
104888,1
104889,1
104890,0
104891,1
104892,1
104893,0
104894,0
104895,0
104896,0
104897,1
104898,1
104899,0
104900,1
104901,1
104902,0
104903,1
104904,1
104905,0
104906,0
104907,0
104908,1
104909,1
104910,1
104911,1
104912,0
104913,1
104914,0
104915,1
104916,1
104917,1
104918,0
104919,0
104920,0
104921,0
104922,0
104923,1
104924,0
104925,1
104926,1
104927,0
104928,1
104929,0
104930,1
104931,1
104932,0
104933,1
104934,1
104935,1
104936,1
104937,1
104938,1
104939,1
104940,1
104941,1
104942,0
104943,1
104944,1
104945,0
104946,1
104947,0
104948,1
104949,1
104950,1
104951,1
104952,0
104953,1
104954,0
104955,1
104956,0
104957,0
104958,1
104959,0
104960,0
104961,0
104962,0
104963,1
104964,1
104965,0
104966,0
104967,0
104968,1
104969,0
104970,0
104971,1
104972,1
104973,1
104974,0
104975,1
104976,0
104977,0
104978,0
104979,1
104980,0
104981,0
104982,0
104983,1
104984,0
104985,1
104986,0
104987,1
104988,1
104989,1
104990,0
104991,0
104992,0
104993,0
104994,1
104995,1
104996,1
104997,0
104998,1
104999,0
105000,1
105001,0
105002,0
105003,1
105004,0
105005,1
105006,1
105007,1
105008,0
105009,0
105010,0
105011,0
105012,0
105013,1
105014,1
105015,1
105016,0
105017,0
105018,0
105019,1
105020,1
105021,0
105022,1
105023,1
105024,1
105025,0
105026,0
105027,1
105028,0
105029,0
105030,1
105031,0
105032,0
105033,0
105034,1
105035,0
105036,0
105037,1
105038,1
105039,0
105040,0
105041,1
105042,1
105043,1
105044,1
105045,0
105046,1
105047,1
105048,1
105049,0
105050,1
105051,0
105052,0
105053,1
105054,1
105055,0
105056,1
105057,0
105058,0
105059,1
105060,0
105061,1
105062,1
105063,0
105064,0
105065,1
105066,1
105067,0
105068,0
105069,1
105070,0
105071,1
105072,1
105073,0
105074,0
105075,1
105076,1
105077,0
105078,0
105079,1
105080,0
105081,1
105082,1
105083,0
105084,0
105085,0
105086,1
105087,0
105088,0
105089,1
105090,1
105091,1
105092,1
105093,0
105094,0
105095,0
105096,1
105097,1
105098,0
105099,1
105100,1
105101,1
105102,1
105103,0
105104,1
105105,1
105106,0
105107,1
105108,1
105109,0
105110,0
105111,1
105112,0
105113,1
105114,1
105115,1
105116,0
105117,1
105118,0
105119,0
105120,0
105121,1
105122,0
105123,1
105124,0
105125,0
105126,1
105127,0
105128,0
105129,1
105130,1
105131,1
105132,1
105133,0
105134,1
105135,1
105136,1
105137,1
105138,0
105139,0
105140,1
105141,0
105142,0
105143,1
105144,1
105145,1
105146,1
105147,1
105148,1
105149,1
105150,0
105151,1
105152,0
105153,0
105154,1
105155,1
105156,1
105157,0
105158,1
105159,0
105160,1
105161,1
105162,0
105163,1
105164,1
105165,1
105166,1
105167,0
105168,0
105169,1
105170,1
105171,1
105172,1
105173,0
105174,0
105175,0
105176,0
105177,0
105178,0
105179,0
105180,0
105181,1
105182,1
105183,0
105184,0
105185,0
105186,0
105187,1
105188,1
105189,1
105190,1
105191,1
105192,0
105193,1
105194,0
105195,0
105196,1
105197,1
105198,1
105199,0
105200,0
105201,1
105202,1
105203,1
105204,0
105205,1
105206,1
105207,1
105208,1
105209,1
105210,1
105211,1
105212,1
105213,1
105214,0
105215,1
105216,1
105217,0
105218,1
105219,1
105220,1
105221,1
105222,0
105223,0
105224,0
105225,1
105226,0
105227,1
105228,1
105229,0
105230,1
105231,1
105232,0
105233,1
105234,1
105235,1
105236,0
105237,0
105238,0
105239,0
105240,1
105241,1
105242,1
105243,1
105244,0
105245,1
105246,1
105247,1
105248,1
105249,0
105250,0
105251,0
105252,1
105253,1
105254,1
105255,0
105256,0
105257,0
105258,1
105259,1
105260,1
105261,1
105262,0
105263,1
105264,1
105265,0
105266,1
105267,0
105268,1
105269,1
105270,0
105271,1
105272,0
105273,0
105274,0
105275,1
105276,1
105277,1
105278,1
105279,0
105280,1
105281,0
105282,1
105283,0
105284,0
105285,1
105286,1
105287,1
105288,1
105289,0
105290,1
105291,0
105292,1
105293,0
105294,1
105295,0
105296,1
105297,1
105298,0
105299,0
105300,1
105301,0
105302,1
105303,1
105304,1
105305,1
105306,0
105307,1
105308,0
105309,1
105310,1
105311,1
105312,0
105313,0
105314,1
105315,0
105316,0
105317,0
105318,0
105319,1
105320,0
105321,1
105322,0
105323,1
105324,1
105325,0
105326,0
105327,1
105328,0
105329,0
105330,1
105331,1
105332,1
105333,1
105334,0
105335,0
105336,1
105337,1
105338,1
105339,0
105340,1
105341,1
105342,1
105343,0
105344,0
105345,1
105346,0
105347,0
105348,1
105349,1
105350,1
105351,1
105352,0
105353,0
105354,1
105355,1
105356,0
105357,1
105358,0
105359,1
105360,1
105361,0
105362,1
105363,1
105364,1
105365,1
105366,0
105367,0
105368,1
105369,1
105370,0
105371,0
105372,0
105373,0
105374,1
105375,0
105376,0
105377,1
105378,1
105379,1
105380,1
105381,0
105382,1
105383,1
105384,0
105385,0
105386,0
105387,0
105388,1
105389,1
105390,0
105391,1
105392,1
105393,0
105394,0
105395,1
105396,0
105397,0
105398,0
105399,1
105400,1
105401,0
105402,1
105403,1
105404,1
105405,0
105406,1
105407,0
105408,0
105409,0
105410,0
105411,1
105412,1
105413,0
105414,1
105415,0
105416,0
105417,0
105418,1
105419,0
105420,0
105421,0
105422,1
105423,0
105424,0
105425,1
105426,0
105427,1
105428,1
105429,1
105430,0
105431,1
105432,1
105433,1
105434,1
105435,1
105436,0
105437,0
105438,0
105439,0
105440,0
105441,0
105442,0
105443,1
105444,1
105445,1
105446,1
105447,0
105448,1
105449,0
105450,0
105451,0
105452,0
105453,0
105454,1
105455,1
105456,1
105457,0
105458,1
105459,1
105460,1
105461,0
105462,0
105463,0
105464,0
105465,0
105466,1
105467,0
105468,1
105469,1
105470,0
105471,0
105472,0
105473,0
105474,1
105475,0
105476,1
105477,1
105478,1
105479,0
105480,0
105481,0
105482,1
105483,1
105484,0
105485,0
105486,1
105487,1
105488,1
105489,0
105490,1
105491,0
105492,0
105493,0
105494,0
105495,1
105496,0
105497,1
105498,0
105499,0
105500,1
105501,1
105502,0
105503,0
105504,0
105505,0
105506,0
105507,0
105508,0
105509,1
105510,0
105511,1
105512,0
105513,1
105514,1
105515,0
105516,1
105517,0
105518,0
105519,0
105520,0
105521,1
105522,0
105523,1
105524,1
105525,1
105526,0
105527,1
105528,1
105529,0
105530,0
105531,0
105532,1
105533,1
105534,1
105535,1
105536,1
105537,1
105538,0
105539,1
105540,1
105541,0
105542,1
105543,0
105544,1
105545,0
105546,0
105547,1
105548,1
105549,1
105550,0
105551,1
105552,1
105553,1
105554,0
105555,1
105556,0
105557,0
105558,0
105559,1
105560,0
105561,1
105562,1
105563,1
105564,0
105565,1
105566,0
105567,1
105568,1
105569,1
105570,1
105571,1
105572,1
105573,1
105574,0
105575,1
105576,1
105577,0
105578,1
105579,1
105580,1
105581,0
105582,1
105583,0
105584,0
105585,0
105586,0
105587,1
105588,1
105589,1
105590,1
105591,1
105592,1
105593,1
105594,1
105595,0
105596,0
105597,1
105598,1
105599,1
105600,1
105601,0
105602,1
105603,0
105604,0
105605,0
105606,0
105607,1
105608,0
105609,0
105610,1
105611,1
105612,1
105613,1
105614,0
105615,1
105616,1
105617,0
105618,0
105619,0
105620,0
105621,0
105622,0
105623,1
105624,0
105625,0
105626,1
105627,1
105628,1
105629,1
105630,1
105631,1
105632,1
105633,1
105634,0
105635,1
105636,1
105637,1
105638,0
105639,0
105640,0
105641,1
105642,0
105643,0
105644,0
105645,0
105646,1
105647,1
105648,0
105649,0
105650,1
105651,0
105652,1
105653,0
105654,1
105655,0
105656,1
105657,0
105658,1
105659,1
105660,1
105661,0
105662,1
105663,0
105664,1
105665,0
105666,0
105667,0
105668,1
105669,1
105670,0
105671,0
105672,1
105673,1
105674,0
105675,0
105676,1
105677,0
105678,1
105679,0
105680,0
105681,0
105682,1
105683,1
105684,1
105685,0
105686,1
105687,0
105688,1
105689,1
105690,0
105691,1
105692,0
105693,0
105694,1
105695,1
105696,1
105697,1
105698,1
105699,1
105700,0
105701,0
105702,1
105703,1
105704,0
105705,1
105706,1
105707,1
105708,1
105709,1
105710,0
105711,1
105712,1
105713,0
105714,1
105715,1
105716,0
105717,1
105718,0
105719,1
105720,0
105721,0
105722,1
105723,1
105724,0
105725,1
105726,1
105727,1
105728,1
105729,1
105730,1
105731,1
105732,1
105733,0
105734,1
105735,0
105736,1
105737,1
105738,0
105739,1
105740,0
105741,0
105742,1
105743,0
105744,1
105745,1
105746,1
105747,1
105748,1
105749,0
105750,1
105751,1
105752,1
105753,0
105754,0
105755,1
105756,1
105757,0
105758,0
105759,0
105760,1
105761,0
105762,1
105763,1
105764,0
105765,1
105766,1
105767,1
105768,0
105769,1
105770,1
105771,0
105772,1
105773,0
105774,1
105775,0
105776,0
105777,0
105778,1
105779,0
105780,0
105781,0
105782,1
105783,1
105784,0
105785,1
105786,1
105787,0
105788,1
105789,0
105790,0
105791,1
105792,0
105793,1
105794,0
105795,0
105796,1
105797,0
105798,1
105799,1
105800,0
105801,1
105802,0
105803,0
105804,1
105805,0
105806,0
105807,1
105808,1
105809,1
105810,0
105811,1
105812,0
105813,1
105814,1
105815,1
105816,1
105817,1
105818,0
105819,1
105820,1
105821,0
105822,0
105823,1
105824,1
105825,1
105826,1
105827,1
105828,0
105829,1
105830,0
105831,1
105832,0
105833,1
105834,0
105835,0
105836,0
105837,1
105838,0
105839,0
105840,1
105841,1
105842,1
105843,1
105844,1
105845,0
105846,0
105847,1
105848,1
105849,1
105850,0
105851,0
105852,1
105853,0
105854,0
105855,1
105856,0
105857,1
105858,1
105859,1
105860,0
105861,1
105862,0
105863,0
105864,0
105865,1
105866,1
105867,0
105868,1
105869,0
105870,0
105871,0
105872,0
105873,0
105874,1
105875,1
105876,1
105877,1
105878,0
105879,1
105880,1
105881,0
105882,1
105883,1
105884,1
105885,0
105886,0
105887,1
105888,0
105889,1
105890,1
105891,1
105892,1
105893,1
105894,0
105895,1
105896,0
105897,1
105898,0
105899,1
105900,0
105901,1
105902,0
105903,1
105904,1
105905,0
105906,0
105907,1
105908,1
105909,1
105910,0
105911,1
105912,1
105913,1
105914,0
105915,0
105916,1
105917,1
105918,1
105919,0
105920,1
105921,1
105922,1
105923,1
105924,0
105925,1
105926,0
105927,0
105928,0
105929,1
105930,1
105931,1
105932,1
105933,1
105934,1
105935,0
105936,1
105937,1
105938,1
105939,1
105940,1
105941,1
105942,1
105943,1
105944,0
105945,1
105946,0
105947,1
105948,1
105949,0
105950,1
105951,1
105952,1
105953,0
105954,1
105955,1
105956,1
105957,0
105958,0
105959,1
105960,0
105961,0
105962,1
105963,1
105964,0
105965,0
105966,0
105967,0
105968,1
105969,0
105970,0
105971,1
105972,0
105973,1
105974,1
105975,1
105976,0
105977,1
105978,1
105979,1
105980,1
105981,0
105982,1
105983,1
105984,1
105985,1
105986,1
105987,0
105988,1
105989,1
105990,1
105991,1
105992,1
105993,1
105994,0
105995,0
105996,0
105997,0
105998,1
105999,1
106000,0
106001,0
106002,1
106003,1
106004,1
106005,1
106006,1
106007,1
106008,1
106009,0
106010,1
106011,1
106012,1
106013,0
106014,1
